url,target
https://gewerberegislter.de-antragsformular.com/,Other
https://santgroup-es.im/,"Banco Santander, S.A."
https://barclays-easy.meinkundenbereich.org/,Barclays Bank PLC
https://barclays-easy.meinkundenbereich.org/auth/login.php,Barclays Bank PLC
https://login.imm2.com/bngqr6sq,Other
https://zgwlymh.com,Other
https://dijicy.com,Other
https://videreglobal.com/docomo/,Other
https://bangirand.com/wp-content/1/sf_marley/sf_marley/,Other
https://chinkotemple.github.io/monfigs/,Other
https://usherkomugisha.com/www/made-in-china.com/login.made-in-china.com/index.htm,Other
https://yahoorogers.github.io/https-login.yahoo.com-.lang.com/,Other
https://drawingdrawiings-png.github.io/rogersmailer,Other
https://drawingdrawiings-png.github.io/rogersmailer/,Other
https://gateway.lighthouse.storage/ipfs/Qmf18x39Yudbj29XZHSDAUvohoBuQPTecpzHq5SuXJdVTr/,Other
https://accounts.bmwweb.systems/en/login,Other
http://accounts.bmwweb.systems/en/login,Other
https://135-235-194-8.cprapid.com/secure/signin?recovery=brch_37178,Other
https://dpdhelp.one/,Other
https://courrier-service-colis.com/pages/login.php,Other
https://courrier-service-colis.com/pages/ban.php,Other
https://tinyurl.com/ilcarmil,Other
https://sirviscarm.com/car/camil/7/,Other
https://did.li/cel-il,Other
https://astrobyte.za.com/a/,Other
https://f72.cbf.mytemp.website/66/step2.php,Other
https://zpr.io/bVya5zCVS6WE,Other
https://qrco.de/Correospago-es,Other
https://q-r.to/Correospago-es,Other
https://l.ead.me/Correospago-es,Other
https://wind.serv00.net/Correos.esp/corr/,Other
https://dev-easypark.pantheonsite.io/easypark-nl-nl/v1/ringgo-login.html,Other
https://qrco.de/bgfpLq,Other
https://q-r.to/bgfpLq,Other
https://135-235-194-8.cprapid.com/?recovery,Other
https://urlz.fr/v4Xk,Other
https://arp.oed.mybluehost.me/brbz/brobizz/index.html,Other
https://qrco.de/bgfhqg,Other
https://l.ead.me/bgfhqg,Other
https://network-security-scanner.com/captcha.php,Other
https://uk.parking-r.cn/i,Other
https://uk.parking-e.cn/i,Other
http://uk.parking-e.cn/i/,Other
https://sebuitlo.com/HomePage/,Other
https://sebuitas.com/HomePage,Other
https://sebeinas.com/HomePage/,Other
https://qrco.de/bgfi5S,Other
https://qrco.de/bgfi5f,Other
https://qrco.de/bgfi5A,Other
https://q-r.to/bgfi5S,Other
https://q-r.to/bgfi5f,Other
https://q-r.to/bgfi5A,Other
https://l.ead.me/bgfi5S,Other
https://l.ead.me/bgfi5f,Other
https://l.ead.me/bgfi5A,Other
http://srv248038.hoster-test.ru/correosclean/cor2K25/corr/corr.php,Other
https://info.cloudinfolibrary.com/c/1gTz4tGhzk9Uj8YZBCYkZtprH6g,Other
https://info.cloudinfolibrary.com/c/1gTyzR3ZupRovpyHgoHM67niqmE,Other
https://info.cloudinfolibrary.com/c/11xepNUJ1wH2JPTS4hYPotSeyiO,Other
https://qrco.de/bgflX2,Other
https://q-r.to/bgflX2,Other
https://qrco.de/bgfiJM,Other
https://q-r.to/bgfiJM,Other
https://qrco.de/bgfmb0,Other
https://q-r.to/bgfmb0,Other
https://l.ead.me/bgf91R,Other
https://verification-103003.weeblysite.com/,Other
https://90776530943241.weebly.com,Other
https://docs.google.com/drawings/d/1JzMCRDqoOkjzOAgJ6QBYZ3MDD87YHzEYLbEFUdloIyE/edit,Other
https://docs.google.com/drawings/d/1ZnXMwmrNCzTN66P3OUr8gr8u_wvbnJeXTxPzMRr7pk4/edit,Other
https://docs.google.com/drawings/d/16cS2O3v5TcBtde-B0cu8JMHT1YL9uxJFGayQhqeYbNk/edit,Other
https://docs.google.com/drawings/d/1T9XiEVmf5v4TOAGsiWRu6VLxkdof3vP2Sfvfg_0gqjw/edit,Other
https://docs.google.com/drawings/d/1qxylgKSXBfl2VTxg4_aujWHypbZ3pV97jfxu6LfFd7k/edit,Other
https://docs.google.com/drawings/d/1jX1Q5CJ3MyvCKFrqQN0KT6xrS1yMg0k9YjRMlaTlap4/edit,Other
https://docs.google.com/drawings/d/1EFSP9bwZuid4gLONz-Bzw-h1V8YhLsTnIq3SZiaBzUM/edit,Other
https://docs.google.com/drawings/d/1L9oU8ILlntU6ToCXA1Y-c7tqb49AkV6khd1bnPYFkBQ/edit,Other
https://docs.google.com/drawings/d/1SQb4xIPftPxtqOT0W0Mj8SOcpECYSc2PTWh4vTm2Sxg/edit,Other
https://docs.google.com/drawings/d/1rh3KMmevJ3rEjAK2NybSxXI6gurkCmCqPml8SLOcdhw/edit,Other
https://docs.google.com/drawings/d/1i2zgdl67Md7j_mjn9p_ialM-53rcV_fuAzvI7JEHDVI/edit,Other
https://docs.google.com/drawings/d/1dw-l7sZiQW1SygjukX0WMhuiLE-pOKOM8QEtN_Zk04M/edit,Other
https://l.wl.co/l?u=https://qr-codes.io/bpXHdV,Other
https://l.wl.co/l?u=https://qr-codes.io/1uJcBs,Other
https://qr-codes.io/bpXHdV,Other
https://qr-codes.io/1uJcBs,Other
http://allegro.pl-29272728282zamowienie8272637282j162729.sbs,Allegro
https://burlingtondoulacare.com/docomo/,Other
https://www.thresholdtheorem.cfd/5Lyz34,Other
https://baccredomatlic.com/,Other
https://worldmusic.blog/palala.site/Sites/index.html,Other
http://booknone.com,Other
https://conceptdurable.web.app/,Other
https://conceptdurable.firebaseapp.com/,Other
https://cs491-backend-2026.web.app/,Other
https://cs491-backend-2026.firebaseapp.com/,Other
https://detailfacility.web.app/,Other
https://detailfacility.firebaseapp.com/,Other
https://lenjeu.web.app/,Other
https://lenjeu.firebaseapp.com/,Other
https://mia-bijouxqc.web.app/,Other
https://mia-bijouxqc.firebaseapp.com/,Other
https://multichainwallets.web.app/,Other
https://multichainwallets.firebaseapp.com/,Other
https://multiedgeprotocols.web.app/,Other
https://my-static-site-2026.web.app/,Other
https://onlinesharingdocumentreview-10.web.app/,Other
https://onlinesharingdocumentreview-10.firebaseapp.com/,Other
https://proposal-soumission.web.app/,Other
https://proposal-soumission.firebaseapp.com/,Other
https://quizpass-9466a.web.app/,Other
https://quizpass-9466a.firebaseapp.com/,Other
https://rapidsfix.web.app/,Other
https://rapidsfix.firebaseapp.com/,Other
https://smartmultiwallets.web.app/,Other
https://swiftchainsresolver.web.app/,Other
https://swiftchainsresolver.firebaseapp.com/,Other
https://walletconnectnodes.firebaseapp.com/,Other
https://office.hadspemquarry.com/validate-captcha?user_id=oAlGQwjyGeyUfLFEQrnlpXdRfRYhH,Other
https://accounts.thelendiingcorporation.com/validate-captcha?user_id=OwluzGz2VWLuwWQBP30,Other
https://sites.google.com/view/getspac=,Optus
