url,target
https://wteututf.weebly.com/,Other
https://univ-amu00.weebly.com/,Other
https://pytheas.godaddysites.com/,Other
https://helpmhjdeskm.weebly.com/,Other
https://ffgfjjfjd.weebly.com/,Other
https://dz08554.weebly.com/,Other
https://dilevry.ukit.me/,Other
https://authentificationunivlille.weebly.com/,Other
https://adminsecurityserver3784kjrjrwh.weebly.com/,Other
http://www.hakgojae.com/cn/page/1-3-view.php?exhibition_num=%22%2F%3E%3Cimg%20src%3D%22https%3A%2F%2Fgoogle.com%2FAGBEuYVB2dAgq.jpg%22%20onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjczNzQ2YjZlNzA2ZTY3NmY3MjZkMmU3MzcwNjE3MjZiNjE3MzczNjUyZTZjNmY2Yw%3D%3D%27%29.replace%28%2F%28..%29%2Fg%2C%20%27%25%241%27%29%29%3B%22%3E,Other
http://www.caudlefamily.com/browsemedia.php?mediatypeID=%22%2F%3E%3Cimg%20src%3D%22https%3A%2F%2Fgoogle.com%2Fw49T1CfDlQ0vo.jpg%22%20onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjY5NjQ3NzY5NmU2YzcyMmU3MzcwNjE3MjZiNjE3MzczNjUyZTZjNmY2Yw%3D%3D%27%29.replace%28%2F%28..%29%2Fg%2C%20%27%25%241%27%29%29%3B%22%3E,Other
https://www.pows-of-japan.net/videos/1nodescrip.php?vid=%22%2F%3E%3Cimg%20src%3D%22https%3A%2F%2Fgoogle.com%2Fzhsdd1Eiykwzp.jpg%22%20onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjY5NmU2Nzc5Njg3NDY2NmMyZTczNzA2MTcyNmI2MTczNzM2NTJlNmM2ZjZj%27%29.replace%28%2F%28..%29%2Fg%2C%20%27%25%241%27%29%29%3B%22%3E,Other
https://www.azenhas.com/index.php?pag=%22%2F%3E%3Cimg%20src%3D%22https%3A%2F%2Fgoogle.com%2F46Y3cxtGKR6wJ.jpg%22%20onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjZmNjQ3MTZlNzc2ZjcyNjgyZTczNzA2MTcyNmI2MTczNzM2NTJlNmM2ZjZj%27%29.replace%28%2F%28..%29%2Fg%2C%20%27%25%241%27%29%29%3B%22%3E,Other
https://ijbi.org.in/archive.php?PId=%22%2F%3E%3Cimg%20src%3D%22https%3A%2F%2Fgoogle.com%2F4kYQPNgfYYN4M.jpg%22%20onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjY4NjI2ZTZlNmY3NTZmN2E3MDcyNjg2ZTJlNzM3MDYxNzI2YjYxNzM3MzY1MmU2YzZmNmM%3D%27%29.replace%28%2F%28..%29%2Fg%2C%20%27%25%241%27%29%29%3B%22%3E,Other
